2008;Cape Verde;Sub-Saharan Africa;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2008;Central Afr. Rep.;Sub-Saharan Africa;5.58;3.6;10;10;7.5;9.9;10;9.5;6;-1;-1;5;5.5;5.7;5;0;5;7.5;10;8.8;9;7.5;8.4;6.8;10;10;3.7;4.3;10;6.7;10;7.8;8.8;6;6.3;6.3;10;-1;0;0;0;4.5;4.5;5.3;5.6;5.17
2008;Chad;Sub-Saharan Africa;5.23;3.3;5;0;0;9.6;9.8;4.9;6.4;-1;-1;0;3.2;4.7;5;5;6.7;7.5;10;8.8;8.9;8.1;8.6;6.4;10;10;2;2.3;6.7;6.7;10;6.8;6.3;5.48;-1;6.3;10;3.5;0;0;1.2;4.9;5.9;3.8;5.2;4.97
2008;Chile;Latin America & the Caribbean;8.11;6.7;10;10;10;10;10;10;10;-1;-1;10;10;9.5;10;10;10;10;10;10;8;6;8;8.8;10;10;7;7;10;10;10;9.1;7.5;8.4;9.7;9.4;10;7.9;8.5;5.5;7.3;8.7;5.8;6.7;7.3;7.82
2008;China;East Asia;6.11;4.7;5;10;10;10;10;9;10;-1;-1;10;10;9.5;0;0;3.3;0;0;0;8.6;7.4;5.3;1.3;10;9.8;0.7;1.3;6.7;3.3;0;4.5;10;6;9.4;8.1;10;4.6;0;0.2;1.6;6.5;4.8;5.5;5.7;6.23
2008;Colombia;Latin America & the Caribbean;6.78;4.8;0;8.2;2.5;9.4;8.9;5.8;10;-1;-1;10;10;5.3;10;10;10;10;6.7;8.3;8.4;6.3;7.7;8.1;10;10;5.7;2.5;10;10;10;8.3;10;6.93;7.8;7.4;8.5;5;0.8;7.9;4.5;6.6;5.5;6.4;6.7;6.64
2008;Congo, Dem. R.;Sub-Saharan Africa;5.27;3.4;5;5.9;2.5;10;10;6.7;9.5;-1;-1;10;9.8;6.9;0;0;3.3;-1;-1;-1;8.8;6.9;7.8;-1;9.4;9.7;1.7;2;-1;-1;-1;5.7;6.3;5.46;7.2;7.5;10;-1;0.8;0;0.4;5.1;4.6;4.3;4.7;5.07
2008;Congo, Rep. Of;Sub-Saharan Africa;5.55;3.9;10;10;5;0;8.7;6.7;9;-1;-1;5;7;6.6;0;10;6.7;10;6.7;8.3;9;9.1;8.8;5.7;10;10;4.3;5.3;10;6.7;10;8;8.8;6.41;9.5;7.4;10;-1;0;0;0;4.9;6.3;6.2;6.3;4.68
2008;Costa Rica;Latin America & the Caribbean;7.81;6.1;10;10;10;10;10;10;10;-1;-1;10;10;8.5;10;5;8.3;-1;-1;-1;9.8;9.6;9.7;-1;10;10;8;8.3;-1;-1;-1;9.1;10;8.28;9.1;8.1;10;6.8;8.5;9.2;8.1;8.3;6.4;6.2;6.8;7.34
2008;Croatia;Eastern Europe;7.46;5.6;10;10;10;10;10;10;10;-1;-1;10;10;9.8;10;10;10;-1;-1;-1;9.3;6.8;8;-1;0;10;7;6.3;-1;-1;-1;5.8;10;8.08;9.6;8.7;10;5.4;2.3;6.6;4.8;7.6;6.3;5.5;7.2;6.85
2008;Cyprus;Eastern Europe;8.39;7.2;10;10;7.5;10;10;9.5;10;-1;-1;-1;10;9.7;10;10;10;10;10;10;8.9;7.9;8.9;9;10;10;8.3;7.8;10;10;10;9.4;10;8.96;9.6;8;10;6.9;6.2;6.4;6.5;8.2;5.3;6.5;7.2;7.83
2008;Czech Rep.;Eastern Europe;8.3;7.3;10;10;10;10;9.6;9.9;10;-1;-1;10;10;9.8;10;10;10;10;10;10;9;7.8;8.9;10;10;10;8.7;8.3;10;10;10;9.6;10;9.13;9.6;8;10;7.4;3.1;6.4;5.6;7.9;7.7;5.4;7.6;7.47
2008;C�te d'Ivoire;Sub-Saharan Africa;5.95;3.8;5;10;5;10;10;8;5.5;-1;-1;5;5.3;6.1;10;0;6.7;7.5;6.7;7.1;8.5;8.4;8;5.3;10;9.5;3;3.3;10;10;10;8;10;6.26;4.3;6.4;10;6;0.8;2.3;3;6.3;5.1;4.8;6.3;5.63
2008;Denmark;Western Europe;8.73;8.6;10;10;10;10;9.9;10;9.5;-1;-1;10;9.8;9.8;10;10;10;10;10;10;9.1;8.3;9.2;10;10;10;9.3;9;10;10;10;9.8;10;9.49;9.6;8;10;7.6;7.7;6.3;7.2;8.4;7.5;8.2;8.6;7.98
2008;Dominican Rep.;Latin America & the Caribbean;6.6;5.1;10;10;10;10;10;10;10;-1;-1;10;10;6.7;5;5;6.7;2.5;10;6.3;9.8;8.3;8.1;7;6.5;10;7.3;5.3;10;10;10;8.4;10;6.97;7.7;7.6;10;6.7;5.4;6.3;6.1;7.6;6.3;6.2;6.7;6.22
2008;Ecuador;Latin America & the Caribbean;6.7;4.6;10;10;5;10;10;9;10;-1;-1;10;10;7.3;10;10;10;10;6.7;8.3;10;8.3;8.9;7.1;10;9.3;5;5.5;10;10;10;8.5;10;7.42;6.5;6.8;10;4.1;6.9;10;7;7.1;3.7;4.7;5.9;5.98
2008;Egypt;Middle East & North Africa;5.82;4.2;5;10;10;10;10;9;1;-1;-1;5;3;7.2;0;10;6.7;5;3.3;4.2;9.2;9;7.5;3.8;10;9.9;3;4.8;6.7;6.7;3.3;6.3;0;5.27;8.2;4.9;10;6.3;6.2;0.8;4.4;6.4;5;5.5;5.6;6.36
2008;El Salvador;Latin America & the Caribbean;7.4;3.9;10;10;7.5;10;10;9.5;10;-1;-1;10;10;6.5;10;10;10;-1;-1;-1;9.6;9;9.3;-1;10;10;6.7;5.5;-1;-1;-1;8;10;7.27;9.2;8.2;10;7.1;7.7;3.3;6;7.9;6.5;6.5;7.6;7.53
2008;Estonia;Eastern Europe;8.44;7.5;10;10;10;10;10;10;10;-1;-1;10;10;9.1;10;10;10;10;10;10;9.4;8.1;9.2;10;10;10;8.7;8.8;10;10;10;9.6;10;9.04;9.6;8;10;7.7;6.9;6.4;7;8.4;5.6;7.7;7.6;7.85
2008;Eswatini;Sub-Saharan Africa;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2008;Ethiopia;Sub-Saharan Africa;5.33;4.5;5;9.8;3.8;9.9;9.8;7.6;2;-1;-1;5;3.5;5.9;10;5;8.3;7.5;6.7;7.1;9;6.3;7.4;2.3;10;9.8;1.7;1.8;6.7;6.7;0;5.2;5;5.44;2.9;4.9;10;4;1.5;0.2;1.9;5.2;7.1;6.1;6;5.23
2008;Fiji;Oceania;7.46;4.7;10;10;-1;10;10;10;10;-1;-1;10;10;9.7;5;10;8.3;-1;-1;-1;8.2;8;8.1;-1;10;10;5.3;5.5;-1;-1;-1;7.7;10;7.89;7.7;5.1;10;-1;0;9;4.5;6.6;9.2;8.4;8.6;7.03
2008;Finland;Western Europe;8.7;8.7;10;10;10;10;10;10;10;-1;-1;10;10;9.7;10;10;10;10;10;10;9;8.9;9.3;10;10;10;9;9.3;10;10;10;9.8;10;9.5;9.6;8;10;8.3;3.1;6.4;5.9;8.1;5.1;7.5;7.5;7.9
2008;France;Western Europe;8.25;7;10;10;7.5;10;10;9.5;9.5;-1;-1;10;9.8;9.5;10;10;10;10;10;10;9.7;8.1;9.2;9.7;10;10;8;7.8;10;10;10;9.4;10;8.96;9.6;8;10;7;6.2;6.4;6.5;8.1;5.6;6.5;7.2;7.53
2008;Gabon;Sub-Saharan Africa;5.79;4.7;10;10;7.5;10;10;9.5;10;-1;-1;0;5;7;0;0;1.7;10;6.7;8.3;8.6;7.6;8.2;6.1;10;10;2;4.3;10;6.7;10;7.6;5;5.76;-1;6.3;10;-1;0;0;0;5.9;7.1;7.4;7.4;5.81
2008;Gambia, The;Sub-Saharan Africa;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2008;Georgia;Caucasus & Central Asia;7.48;6;10;0;0;9.1;7.7;5.4;10;-1;-1;10;10;7.6;10;10;10;-1;-1;-1;9.6;7.7;8.7;-1;0;10;5.3;2.8;-1;-1;-1;4.5;8.8;7.4;9.8;8.9;10;7.2;8.5;8.3;8;8.7;7.6;7.4;7.6;7.55
2008;Germany;Western Europe;8.42;7.9;10;10;10;10;10;10;9.5;-1;-1;10;9.8;9.8;10;10;10;7.5;10;8.8;8.7;6.8;8.1;10;10;10;8;8.5;10;10;6.7;9;10;9.14;9.6;8;10;7.6;3.8;6.4;5.9;8;3.9;6.8;6.3;7.71
2008;Ghana;Sub-Saharan Africa;7.21;5.4;10;10;7.5;10;10;9.5;8;-1;-1;5;6.5;8.4;10;10;10;7.5;6.7;7.1;8.6;6.6;7.4;8.8;10;10;7.3;7.8;10;10;10;9.3;6.3;7.64;6.2;6.9;10;6.4;4.6;1.5;4.2;7;6.2;5.8;6.4;6.79
2008;Greece;Eastern Europe;7.77;6.1;10;10;7.5;10;10;9.5;10;-1;-1;10;10;9.7;10;10;10;10;10;10;8.6;9.1;9.2;10;10;10;7;6.5;10;10;10;9.1;7.5;8.52;9.6;8;10;6.5;3.8;6.4;5.6;7.6;4.4;5.7;5.4;7.01
2008;Guatemala;Latin America & the Caribbean;7.21;4.6;10;10;7.5;10;10;9.5;10;-1;-1;10;10;6.5;10;10;10;7.5;6.7;7.1;9.6;9.6;8.8;8.5;5.2;10;4.7;3.5;10;10;10;7.6;8.8;7.14;9.1;8.5;10;7.1;8.5;8;7.8;8.3;4.7;6;6.6;7.29
2008;Guinea-Bissau;Sub-Saharan Africa;5.97;3.6;10;10;-1;10;10;10;5;-1;-1;0;2.5;6.1;10;10;10;-1;-1;-1;9.3;8.8;9;-1;10;10;5;4.5;-1;-1;-1;7.4;8.8;6.83;-1;7.5;10;-1;0.8;0;0.4;6.2;3.1;4.3;5.5;5.12
2008;Guinea;Sub-Saharan Africa;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2008;Guyana;Latin America & the Caribbean;6.68;4.7;10;10;10;0;6.8;7.4;10;-1;-1;10;10;6.3;10;10;10;-1;-1;-1;9.7;9.8;9.8;-1;10;10;7.7;6.8;-1;-1;-1;8.6;5;6.92;-1;6.5;10;5.9;6.7;3.7;5.4;7.1;7.3;6.3;7.3;6.44
2008;Haiti;Latin America & the Caribbean;7.04;3.8;10;10;7.5;10;10;9.5;10;-1;-1;5;7.5;8.3;10;10;10;5;3.3;4.2;10;9.2;7.8;6.8;10;10;5;5;10;10;10;8.6;10;7.33;-1;8.8;10;-1;9.1;0;4.5;7.1;8.8;5.5;7.6;6.74
2008;Honduras;Latin America & the Caribbean;7.13;4.2;5;10;7.5;10;10;8.5;10;-1;-1;10;10;6.2;10;10;10;7.5;6.7;7.1;9.7;9.4;8.7;6.9;10;10;5;4.3;10;10;6.7;8;10;6.95;9.4;8.4;10;6.4;3.1;7.6;5.7;7.7;5;6.4;7;7.3
2008;Hong Kong;East Asia;9.12;7.5;-1;10;-1;10;8.7;9.6;10;-1;-1;10;10;9.8;-1;-1;10;10;10;10;9.9;9.1;9.7;9.4;10;10;6;7.3;10;10;10;9;10;9.13;10;10;10;9.3;7.7;10;9;9.6;9.3;8.5;9.3;9.11
2008;Hungary;Eastern Europe;8.11;6.4;10;10;7.5;10;10;9.5;9.5;-1;-1;10;9.8;9.5;10;10;10;10;10;10;9.7;9.4;9.7;10;10;10;8.3;7.8;10;10;10;9.4;10;8.89;9.6;8;10;7.6;3.8;6.4;6;7.9;7.1;5.9;7.4;7.33
2008;Iceland;Western Europe;8.22;8;10;10;10;10;10;10;10;-1;-1;10;10;10;10;10;10;-1;-1;-1;8.7;8.3;8.5;-1;10;10;9.7;9;-1;-1;-1;9.7;10;9.27;9.7;6.1;10;4.5;3.8;6.4;4.9;6.9;7.7;8.5;6.4;7.17
2008;India;South Asia;6.8;4.3;0;9.7;5;9.8;9.7;6.8;10;-1;-1;5;7.5;7.6;5;10;6.7;10;10;10;9.3;6;8.5;8.8;9.9;10;6.7;5.8;10;6.7;10;8.4;7.5;6.96;7.5;6.1;10;6.2;0;0.3;2.2;6.2;7.3;4.9;6.3;6.64
2008;Indonesia;South Asia;6.81;4.6;10;10;7.5;10;10;9.5;9;-1;-1;5;7;8.8;10;10;8.3;5;3.3;4.2;6.4;6.1;5.6;7.8;10;10;4;4.8;10;10;10;8.4;7.5;7.1;9.5;7.9;10;7.1;0.8;1.2;3;6.9;5.1;6;6.4;6.52
2008;Iran;Middle East & North Africa;5.29;4.3;0;9.4;10;9.9;9.4;7.7;10;-1;-1;5;7.5;8;0;0;1.7;-1;-1;-1;7.5;4.2;5.8;-1;10;9.3;0.3;1.5;-1;-1;-1;5.3;1.3;4.83;7.8;4.2;10;-1;0;0;0;5;4.8;6.9;6;5.75
2008;Iraq;Middle East & North Africa;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2008;Ireland;Western Europe;8.48;7.8;10;10;7.5;10;10;9.5;10;-1;-1;10;10;9.7;10;10;10;10;10;10;6.5;4.6;7.1;10;10;10;8.7;8.5;10;10;10;9.6;10;9.04;9.6;8;10;7.9;8.3;8.7;8.3;8.7;7.6;7.1;7.6;7.92
2008;Israel;Middle East & North Africa;7.41;6.6;10;0;2.5;8.4;3.5;4.9;9.5;-1;-1;10;9.8;8;0;0;3.3;10;10;10;9.3;9;9.5;9.5;5.4;4.5;7.7;6;10;10;10;7.7;10;7.64;9.7;7.2;10;6.4;9.2;7.6;7.7;8.2;4.8;6.7;6.4;7.18
2008;Italy;Western Europe;8.01;6.7;10;10;10;10;10;10;9.5;-1;-1;10;9.8;9.8;10;10;10;10;10;10;7.7;5.1;7.6;10;10;10;6.3;7.3;10;10;10;9.1;10;8.79;9.6;8;10;4.9;7.7;6.4;6.3;7.8;6.3;5.3;6.7;7.24
2008;Jamaica;Latin America & the Caribbean;7.16;4.6;10;10;5;10;10;9;10;-1;-1;10;10;6.3;10;10;10;-1;-1;-1;9.9;9.2;9.5;-1;10;10;9;8.5;-1;-1;-1;9.4;7.5;7.29;8.7;7.6;10;6.9;3.1;7.9;6;7.6;7.5;5.9;6.6;7.04
2008;Japan;East Asia;8.31;7.3;10;10;10;10;10;10;10;-1;-1;10;10;9.9;10;10;10;5;6.7;5.8;9.2;9.7;8.3;7.5;10;10;9.3;6.8;10;10;10;9.4;10;8.83;9.7;6.3;10;6;3.8;6.7;5.5;7.2;8.2;6.8;8;7.8
2008;Jordan;Middle East & North Africa;6.59;5.3;10;10;10;10;10;10;9.5;-1;-1;5;7.3;8.8;0;10;5;2.5;0;1.3;7.8;4.5;4.5;2.6;10;10;3;4;10;10;6.7;7.7;5;6.01;9.1;7;10;7.1;6.9;10;8;8;8.4;7;8;7.17
2008;Kazakhstan;Caucasus & Central Asia;6.91;4.6;10;10;7.5;10;10;9.5;10;-1;-1;10;10;8.3;5;5;6.7;7.5;6.7;7.1;8.8;7.8;7.9;5.1;10;10;1.3;2.5;6.7;6.7;10;6.7;10;6.87;8.1;7.7;10;4.6;1.5;0;2.1;5.5;6.9;6.4;7.8;6.96
2008;Kenya;Sub-Saharan Africa;6.61;4.3;5;10;2.5;9.1;10;7.3;6;-1;-1;5;5.5;7.2;5;0;5;10;10;10;7.7;7.3;8.3;8.3;9.1;10;3;4.8;10;10;10;8.1;6.3;6.48;7.9;6.9;10;5.9;4.6;3.5;4.7;6.8;7.7;5.9;7.5;6.75
2008;Korea, South;East Asia;8.15;7.5;10;10;7.5;10;10;9.5;10;-1;-1;10;10;9.7;5;10;8.3;10;10;10;9.2;7.8;9;9.3;10;10;7;7;10;10;6.7;8.7;10;8.84;9.5;5.7;10;6.1;4.6;10;6.9;7.5;4;6.7;6.7;7.46
2008;Kuwait;Middle East & North Africa;6.6;6.3;10;10;10;10;10;10;10;-1;-1;5;7.5;9;0;5;3.3;5;3.3;4.2;8.8;7.9;6.9;4.5;10;10;4;4.8;6.7;6.7;6.7;7;2.5;6.24;9.6;8.9;10;4.8;4.2;4.1;4.3;7.5;7.6;6.7;8.1;6.96
2008;Kyrgyz Republic;Caucasus & Central Asia;6.65;4;10;10;-1;10;10;10;10;-1;-1;5;7.5;8.1;5;5;6.7;-1;-1;-1;8.8;4.4;6.6;-1;10;10;2.3;2.8;-1;-1;-1;6.3;8.8;6.56;8.9;8.6;10;4.7;6.9;6.2;5.9;6.8;6.2;6.5;7.2;6.74
2008;Laos;South Asia;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2008;Latvia;Eastern Europe;8.16;6.6;10;10;7.5;10;10;9.5;10;-1;-1;10;10;9.2;10;10;10;7.5;10;8.8;9;7.3;8.3;9.2;10;10;8;8;10;10;10;9.4;10;8.65;9.6;8;10;6.9;6.9;6.4;6.8;8.2;7.1;6.4;7.6;7.68
2008;Lebanon;Middle East & North Africa;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2008;Lesotho;Sub-Saharan Africa;6.16;5.2;10;10;-1;10;10;10;5;-1;-1;0;2.5;4.2;10;10;8.3;-1;-1;-1;8.4;7.7;8;-1;10;10;5.3;5.3;-1;-1;-1;7.6;6.3;6.12;0;4.7;10;5.7;2.3;6.3;4.8;5.9;6.9;5.2;7.3;6.2
2008;Liberia;Sub-Saharan Africa;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
